HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.hRelDef,Input.hPropDef,Input.hRelAttrDef,Input.sentenceID0,Input.sentence0,Input.sentenceID1,Input.sentence1,Input.sentenceID2,Input.sentence2,Input.sentenceID3,Input.sentence3,Input.sentenceID4,Input.sentence4,Input.sentenceID5,Input.sentence5,Input.sentenceID6,Input.sentence6,Input.sentenceID7,Input.sentence7,Input.sentenceID8,Input.sentence8,Input.sentenceID9,Input.sentence9,Answer.example,Answer.example1,Answer.hedge_judgment0,Answer.hedge_judgment1,Answer.hedge_judgment2,Answer.hedge_judgment3,Answer.hedge_judgment4,Answer.hedge_judgment5,Answer.hedge_judgment6,Answer.hedge_judgment7,Answer.hedge_judgment8,Answer.hedge_judgment9,Answer.potential_hedge0,Answer.potential_hedge1,Answer.potential_hedge2,Answer.potential_hedge3,Answer.potential_hedge4,Answer.potential_hedge5,Answer.potential_hedge6,Answer.potential_hedge7,Answer.potential_hedge8,Answer.potential_hedge9,Approve,Reject
3YO4AH2FPCJ7Q7SERQRS1NSI4H90QG,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,33CID57104SV2M9S8A6HAJMHN44L37,A5V3ZMQI0PU3F,Approved,Fri Oct 23 18:13:25 PDT 2015,Fri Oct 23 18:18:39 PDT 2015,Sat Oct 24 06:18:39 PDT 2015,2015-10-24 13:20:17 UTC,,,314,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,3204,If anyone saw the first fight it was amazing seeing marquez get knocked down to the floor in the opening round 3 times,1367,It's good reading the same events in all their books...you hear a different perspective each time.,517,It's kind of hard to keep your stories straight though...,3303,So the other armed forces than USA occasionally commit human rights abuses of various degrees,4040,I just needed the courage to ask for his help as he is very 'old sch'.,22,Its not controversial in the least like the first Zeitgeist film was.,7410,seems to be a pretty moderate Republican,164,Only six percent of posters will read that entire article.,5277,not srsI dare...I dare!!!,43,ie there are some that have less than average.,,,1,1,2,2,1,1,2,1,1,2,NONE,NONE,kind of,occasionally,NONE,NONE,seems;   pretty moderate,NONE,NONE,less than average,,
3YO4AH2FPCJ7Q7SERQRS1NSI4H90QG,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3JRJSWSMQHKHWGZ0ROJDXOWXEQ1E3D,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:42:10 PDT 2015,Sun Oct 25 12:43:23 PDT 2015,Mon Oct 26 00:43:23 PDT 2015,2015-10-26 07:45:17 UTC,,,73,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,3204,If anyone saw the first fight it was amazing seeing marquez get knocked down to the floor in the opening round 3 times,1367,It's good reading the same events in all their books...you hear a different perspective each time.,517,It's kind of hard to keep your stories straight though...,3303,So the other armed forces than USA occasionally commit human rights abuses of various degrees,4040,I just needed the courage to ask for his help as he is very 'old sch'.,22,Its not controversial in the least like the first Zeitgeist film was.,7410,seems to be a pretty moderate Republican,164,Only six percent of posters will read that entire article.,5277,not srsI dare...I dare!!!,43,ie there are some that have less than average.,,,1,1,3,1,1,1,3,1,1,1,NONE,NONE,kind of,NONE,NONE,NONE,seems,NONE,NONE,NONE,,
3YO4AH2FPCJ7Q7SERQRS1NSI4H90QG,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3MTMREQS4VHBX1KCL3ST62H3RUFWA4,A219VCQZADQ45W,Approved,Sat Oct 24 11:53:59 PDT 2015,Sat Oct 24 11:57:50 PDT 2015,Sat Oct 24 23:57:50 PDT 2015,Sat Oct 24 15:13:07 PDT 2015,,,231,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,3204,If anyone saw the first fight it was amazing seeing marquez get knocked down to the floor in the opening round 3 times,1367,It's good reading the same events in all their books...you hear a different perspective each time.,517,It's kind of hard to keep your stories straight though...,3303,So the other armed forces than USA occasionally commit human rights abuses of various degrees,4040,I just needed the courage to ask for his help as he is very 'old sch'.,22,Its not controversial in the least like the first Zeitgeist film was.,7410,seems to be a pretty moderate Republican,164,Only six percent of posters will read that entire article.,5277,not srsI dare...I dare!!!,43,ie there are some that have less than average.,,,2,1,2,2,1,1,2,1,1,2,If,{},kind of,occasionally,{},{},seems to be,{},{},some,,
3YO4AH2FPCJ7Q7SERQRS1NSI4H90QG,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3RJSC4XJ10TLJ57AX08RRWSDYLS05D,A2CPBDUGX4QF2C,Approved,Sun Oct 25 13:36:44 PDT 2015,Sun Oct 25 13:37:34 PDT 2015,Mon Oct 26 01:37:34 PDT 2015,2015-10-26 08:40:17 UTC,,,50,100% (79/79),100% (79/79),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,3204,If anyone saw the first fight it was amazing seeing marquez get knocked down to the floor in the opening round 3 times,1367,It's good reading the same events in all their books...you hear a different perspective each time.,517,It's kind of hard to keep your stories straight though...,3303,So the other armed forces than USA occasionally commit human rights abuses of various degrees,4040,I just needed the courage to ask for his help as he is very 'old sch'.,22,Its not controversial in the least like the first Zeitgeist film was.,7410,seems to be a pretty moderate Republican,164,Only six percent of posters will read that entire article.,5277,not srsI dare...I dare!!!,43,ie there are some that have less than average.,,,3,1,3,3,1,1,3,1,1,3,if,NONE,kind; of,occasionally; various,NONE,NONE,seems; pretty,NONE,NONE,some,,
3BC9H1KCYTB97ZKLB717L44O4V4YWI,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,39ZSFO5CA8V96QYBK9Q5HDZPWABJU3,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:10:44 PDT 2015,Sun Oct 25 12:12:51 PDT 2015,Mon Oct 26 00:12:51 PDT 2015,2015-10-26 07:15:17 UTC,,,127,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,8191,The point is this: Sarah Palin made a stink about the Mosque that is two blocks away from Ground Zero due to the fact that it was close to (as we all know) the site of the twin towers that were destroyed by fanatical muslim terrorists.,221,So it is indeed possible the air has warmed but the ocean has not.,7146,I have no ability to concentrate on work,223,That becomes clear when you consider what's happening to global sea level.,3032,HUCKABEE: I would love to know more - what I know is troubling enough.,3556,There's something about it - New Hampshire seems to vote for somebody other than who won in Iowa.,2391,"All that remained left was to add gravity and a theory of everything"" could be contemplated.""",1735,Perhaps you should realize that the main problem is it sounds like you are attacking Americans and blaming the entire problem of global warming on us and that we are the ones responsible for fixing it.,50,They would not be fighting if they had the standard of living that europe and america have.,7082,"My father has undiagnosed Learning Difficulties"" and anger issues (he attacked me frequently as a child and broke my arm on one occasion).""",,,1,2,1,1,1,2,1,2,1,1,NONE,possible,NONE,NONE,NONE,seems,NONE,sounds like,NONE,NONE,,
3BC9H1KCYTB97ZKLB717L44O4V4YWI,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3F6HPJW4JDZMSYP88OZE0KY5F6JW2T,A219VCQZADQ45W,Approved,Sat Oct 24 11:35:24 PDT 2015,Sat Oct 24 11:37:16 PDT 2015,Sat Oct 24 23:37:16 PDT 2015,Sat Oct 24 15:13:06 PDT 2015,,,112,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,8191,The point is this: Sarah Palin made a stink about the Mosque that is two blocks away from Ground Zero due to the fact that it was close to (as we all know) the site of the twin towers that were destroyed by fanatical muslim terrorists.,221,So it is indeed possible the air has warmed but the ocean has not.,7146,I have no ability to concentrate on work,223,That becomes clear when you consider what's happening to global sea level.,3032,HUCKABEE: I would love to know more - what I know is troubling enough.,3556,There's something about it - New Hampshire seems to vote for somebody other than who won in Iowa.,2391,"All that remained left was to add gravity and a theory of everything"" could be contemplated.""",1735,Perhaps you should realize that the main problem is it sounds like you are attacking Americans and blaming the entire problem of global warming on us and that we are the ones responsible for fixing it.,50,They would not be fighting if they had the standard of living that europe and america have.,7082,"My father has undiagnosed Learning Difficulties"" and anger issues (he attacked me frequently as a child and broke my arm on one occasion).""",,,1,2,1,1,2,2,1,2,1,1,{},possible,{},{},love to know more,seems,{},sounds like,{},{},,
3BC9H1KCYTB97ZKLB717L44O4V4YWI,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3LUY3GC63ZZ3UQPD2E2E4H7HXZU7P1,A2CPBDUGX4QF2C,Approved,Sun Oct 25 13:12:03 PDT 2015,Sun Oct 25 13:12:55 PDT 2015,Mon Oct 26 01:12:55 PDT 2015,2015-10-26 08:15:17 UTC,,,52,100% (79/79),100% (79/79),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,8191,The point is this: Sarah Palin made a stink about the Mosque that is two blocks away from Ground Zero due to the fact that it was close to (as we all know) the site of the twin towers that were destroyed by fanatical muslim terrorists.,221,So it is indeed possible the air has warmed but the ocean has not.,7146,I have no ability to concentrate on work,223,That becomes clear when you consider what's happening to global sea level.,3032,HUCKABEE: I would love to know more - what I know is troubling enough.,3556,There's something about it - New Hampshire seems to vote for somebody other than who won in Iowa.,2391,"All that remained left was to add gravity and a theory of everything"" could be contemplated.""",1735,Perhaps you should realize that the main problem is it sounds like you are attacking Americans and blaming the entire problem of global warming on us and that we are the ones responsible for fixing it.,50,They would not be fighting if they had the standard of living that europe and america have.,7082,"My father has undiagnosed Learning Difficulties"" and anger issues (he attacked me frequently as a child and broke my arm on one occasion).""",,,1,2,1,2,1,2,1,2,1,1,NONE,indeed; possible,NONE,consider,NONE,seems,NONE,perhaps; sounds,NONE,NONE,,
3BC9H1KCYTB97ZKLB717L44O4V4YWI,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:25 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:25 PST 2015,,,3QY7M81QH7L2JZSXPMX680LI36SK7F,A5V3ZMQI0PU3F,Approved,Fri Oct 23 18:35:54 PDT 2015,Fri Oct 23 18:42:08 PDT 2015,Sat Oct 24 06:42:08 PDT 2015,Sat Oct 24 06:23:14 PDT 2015,,,374,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,8191,The point is this: Sarah Palin made a stink about the Mosque that is two blocks away from Ground Zero due to the fact that it was close to (as we all know) the site of the twin towers that were destroyed by fanatical muslim terrorists.,221,So it is indeed possible the air has warmed but the ocean has not.,7146,I have no ability to concentrate on work,223,That becomes clear when you consider what's happening to global sea level.,3032,HUCKABEE: I would love to know more - what I know is troubling enough.,3556,There's something about it - New Hampshire seems to vote for somebody other than who won in Iowa.,2391,"All that remained left was to add gravity and a theory of everything"" could be contemplated.""",1735,Perhaps you should realize that the main problem is it sounds like you are attacking Americans and blaming the entire problem of global warming on us and that we are the ones responsible for fixing it.,50,They would not be fighting if they had the standard of living that europe and america have.,7082,"My father has undiagnosed Learning Difficulties"" and anger issues (he attacked me frequently as a child and broke my arm on one occasion).""",,,2,2,1,1,1,2,1,3,1,1,close to,possible,NONE,NONE,NONE,seems,NONE,sounds like,NONE,NONE,,
3BDORL6HKJCRW02UGL9C1E4O9S7RC0,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3CFJTT4SXTPBD429PJCUVK65B2W7IK,A5V3ZMQI0PU3F,Approved,Fri Oct 23 18:08:00 PDT 2015,Fri Oct 23 18:10:21 PDT 2015,Sat Oct 24 06:10:21 PDT 2015,2015-10-24 13:15:17 UTC,,,141,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7092,He has never sent my sister or I a text message,6595,I suppose you can call anything a bubble if you like..and point to things to support your point.,597,The slave trade in Africa began long,7492,She spoke fluent French and all that,4954,Insurance is the only financial product I can think of where you have to tell the company about changes to your circumstances (and then only things that are material to the policy and their underwriting decision).,1975,I currently have maybe $18K US.,4123,You guys are occupying the wrong places.,2312,I could feel them work my legs but they said this happens.,1338,But they have new truck every year,1201,I think it was partially anxiety and partially because she was still in potty-training...her breed is known to be difficult and she's extremely attached to me.,,,1,2,1,2,3,2,1,1,1,2,NONE,suppose,NONE,all that,think,maybe,NONE,NONE,NONE,think,,
3BDORL6HKJCRW02UGL9C1E4O9S7RC0,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3GDTJDAPVUA191XJK32S1D9H3DFM8V,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:14:17 PDT 2015,Sun Oct 25 12:15:40 PDT 2015,Mon Oct 26 00:15:40 PDT 2015,2015-10-26 07:20:17 UTC,,,83,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7092,He has never sent my sister or I a text message,6595,I suppose you can call anything a bubble if you like..and point to things to support your point.,597,The slave trade in Africa began long,7492,She spoke fluent French and all that,4954,Insurance is the only financial product I can think of where you have to tell the company about changes to your circumstances (and then only things that are material to the policy and their underwriting decision).,1975,I currently have maybe $18K US.,4123,You guys are occupying the wrong places.,2312,I could feel them work my legs but they said this happens.,1338,But they have new truck every year,1201,I think it was partially anxiety and partially because she was still in potty-training...her breed is known to be difficult and she's extremely attached to me.,,,1,2,1,1,1,4,1,1,1,2,NONE,suppose,NONE,NONE,NONE,maybe,NONE,NONE,NONE,partially,,
3BDORL6HKJCRW02UGL9C1E4O9S7RC0,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3IX2EGZR7BIHQY6UGFV0C2C5P2PJRZ,A219VCQZADQ45W,Approved,Sat Oct 24 11:27:32 PDT 2015,Sat Oct 24 11:29:24 PDT 2015,Sat Oct 24 23:29:24 PDT 2015,Sat Oct 24 15:13:06 PDT 2015,,,112,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7092,He has never sent my sister or I a text message,6595,I suppose you can call anything a bubble if you like..and point to things to support your point.,597,The slave trade in Africa began long,7492,She spoke fluent French and all that,4954,Insurance is the only financial product I can think of where you have to tell the company about changes to your circumstances (and then only things that are material to the policy and their underwriting decision).,1975,I currently have maybe $18K US.,4123,You guys are occupying the wrong places.,2312,I could feel them work my legs but they said this happens.,1338,But they have new truck every year,1201,I think it was partially anxiety and partially because she was still in potty-training...her breed is known to be difficult and she's extremely attached to me.,,,1,2,1,1,1,3,1,1,1,2,{},I suppose,{},{},{},maybe,{},{},{},"partially , I think i",,
3BDORL6HKJCRW02UGL9C1E4O9S7RC0,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3VW04L3ZLT52IEXV6IGTST681RJXXB,A2CPBDUGX4QF2C,Approved,Sun Oct 25 13:17:38 PDT 2015,Sun Oct 25 13:18:31 PDT 2015,Mon Oct 26 01:18:31 PDT 2015,2015-10-26 08:20:17 UTC,,,53,100% (79/79),100% (79/79),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7092,He has never sent my sister or I a text message,6595,I suppose you can call anything a bubble if you like..and point to things to support your point.,597,The slave trade in Africa began long,7492,She spoke fluent French and all that,4954,Insurance is the only financial product I can think of where you have to tell the company about changes to your circumstances (and then only things that are material to the policy and their underwriting decision).,1975,I currently have maybe $18K US.,4123,You guys are occupying the wrong places.,2312,I could feel them work my legs but they said this happens.,1338,But they have new truck every year,1201,I think it was partially anxiety and partially because she was still in potty-training...her breed is known to be difficult and she's extremely attached to me.,,,1,3,1,1,3,3,1,1,1,3,NONE,suppose; like,NONE,NONE,think,maybe,NONE,NONE,NONE,think,,
3SNR5F7R91ST0ZJPMPLYDA30782EID,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,39LOEL67OS40NFP9ELXD5E0B344837,A5V3ZMQI0PU3F,Approved,Fri Oct 23 18:05:30 PDT 2015,Fri Oct 23 18:07:59 PDT 2015,Sat Oct 24 06:07:59 PDT 2015,2015-10-24 13:10:17 UTC,,,149,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,6110,This has gotten out of hand.,715,You know what - we were possibly over there at the same time,6844,So now it is a fight for freedom of choice.,5650,I have an issue with this because we were still picking her up closer to 5 and somehow everyone else had the ability to change her diaper around 4:30.,6713,We had made the news,0,I guess this is what you wanted me to respond to.,4560,It is prohibited in Germany now.,97,The current round of talks were significant for several reasons,2222,I don't blame them for that fact,55,No amount of justification that there was good reasons to believe can only be summed up with the Rubbaiyya of Omar Khayyam,,,1,3,1,2,1,3,1,2,1,1,NONE,possibly,NONE,closer to; around,NONE,guess,NONE,several,NONE,NONE,,
3SNR5F7R91ST0ZJPMPLYDA30782EID,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3IO1LGZLK9WZKYCRXNVBCHCVDE768E,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:51:56 PDT 2015,Sun Oct 25 12:52:41 PDT 2015,Mon Oct 26 00:52:41 PDT 2015,2015-10-26 07:55:17 UTC,,,45,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,6110,This has gotten out of hand.,715,You know what - we were possibly over there at the same time,6844,So now it is a fight for freedom of choice.,5650,I have an issue with this because we were still picking her up closer to 5 and somehow everyone else had the ability to change her diaper around 4:30.,6713,We had made the news,0,I guess this is what you wanted me to respond to.,4560,It is prohibited in Germany now.,97,The current round of talks were significant for several reasons,2222,I don't blame them for that fact,55,No amount of justification that there was good reasons to believe can only be summed up with the Rubbaiyya of Omar Khayyam,,,1,2,1,1,1,1,1,1,1,1,NONE,possibly,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,,
3SNR5F7R91ST0ZJPMPLYDA30782EID,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3ON104KXQKVWVC4VC2I2TZV3ZBG4WG,A3KOVCQYR8K3HY,Approved,Fri Oct 23 18:52:11 PDT 2015,Fri Oct 23 18:57:56 PDT 2015,Sat Oct 24 06:57:56 PDT 2015,Sat Oct 24 06:23:15 PDT 2015,,,345,100% (21/21),100% (21/21),100% (1/1),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,6110,This has gotten out of hand.,715,You know what - we were possibly over there at the same time,6844,So now it is a fight for freedom of choice.,5650,I have an issue with this because we were still picking her up closer to 5 and somehow everyone else had the ability to change her diaper around 4:30.,6713,We had made the news,0,I guess this is what you wanted me to respond to.,4560,It is prohibited in Germany now.,97,The current round of talks were significant for several reasons,2222,I don't blame them for that fact,55,No amount of justification that there was good reasons to believe can only be summed up with the Rubbaiyya of Omar Khayyam,1,5,1,4,1,2,1,5,1,1,1,2,"This, has",possibly,now,"closer, to","had, made",guess,now,current,fact,"reasons, to, believe",,
