HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.hRelDef,Input.hPropDef,Input.hRelAttrDef,Input.sentenceID0,Input.sentence0,Input.sentenceID1,Input.sentence1,Input.sentenceID2,Input.sentence2,Input.sentenceID3,Input.sentence3,Input.sentenceID4,Input.sentence4,Input.sentenceID5,Input.sentence5,Input.sentenceID6,Input.sentence6,Input.sentenceID7,Input.sentence7,Input.sentenceID8,Input.sentence8,Input.sentenceID9,Input.sentence9,Answer.example,EmptyColumn,Answer.hedge_judgement0,Answer.hedge_judgement1,Answer.hedge_judgement2,Answer.hedge_judgement3,Answer.hedge_judgement4,Answer.hedge_judgement5,Answer.hedge_judgement6,Answer.hedge_judgement7,Answer.hedge_judgement8,Answer.hedge_judgement9,Answer.potential_hedge0,Answer.potential_hedge1,Answer.potential_hedge2,Answer.potential_hedge3,Answer.potential_hedge4,Answer.potential_hedge5,Answer.potential_hedge6,Answer.potential_hedge7,Answer.potential_hedge8,Answer.potential_hedge9,Approve,Reject
33BFF6QPI0A8RWNXMM8HVA8BVU9W3A,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3RGU30DZTA7QTIT2B7ZJQ3IVJ6GJMJ,A5V3ZMQI0PU3F,Approved,Fri Oct 23 18:10:25 PDT 2015,Fri Oct 23 18:16:29 PDT 2015,Sat Oct 24 06:16:29 PDT 2015,2015-10-24 13:20:17 UTC,,,364,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,519,Bring back the kitten.,53,The most unfortunate part is that there is low credibility ever since no WMD could be found inspite of all the search!,6927,And I was reading an article in Time Magazine a few days after his death..they said that the tape that was retrieved bearing Al-Qaeda's confirmation that Bin laden was dead was found near the compound and had not been verified although it was assumed that it was in fact from Al-Qaeda.,7734,They didn't appear so noble to us then.,3237,"He stated that Al Sharpton a self made man from the streets like me"" was joining.....at which time co-host Greg Kelly interjected (twice) that like Al Sharpton""",5832,While Congress is technically not funding abortions,6295,from bbc.. http://news.bbc.co.uk/2/hi/europe/7947824.stm ).,135,But I'm not sure the professor knew what 'intellectual' means.,6386,"The fight"" was a result of Zimmerman PURPOSEFULLY CONFRONTING MARTIN WITH HIS PREJUDICE IDEALS....IDEALS RECORDED ON THE 911 TAPE.""",1443,he's even gone so far as to kiss the scars from my gall bladder removal operation.,,,1,2,2,2,1,2,1,3,1,1,NONE,low credibility,assumed,didn't appear so,NONE,technically not,NONE,not sure,NONE,NONE,,
33BFF6QPI0A8RWNXMM8HVA8BVU9W3A,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3XLBSAQ9Z4BX8URJPN0GVF9V7O97ZA,A219VCQZADQ45W,Approved,Sat Oct 24 11:34:02 PDT 2015,Sat Oct 24 11:35:22 PDT 2015,Sat Oct 24 23:35:22 PDT 2015,Sat Oct 24 15:13:53 PDT 2015,,,80,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,519,Bring back the kitten.,53,The most unfortunate part is that there is low credibility ever since no WMD could be found inspite of all the search!,6927,And I was reading an article in Time Magazine a few days after his death..they said that the tape that was retrieved bearing Al-Qaeda's confirmation that Bin laden was dead was found near the compound and had not been verified although it was assumed that it was in fact from Al-Qaeda.,7734,They didn't appear so noble to us then.,3237,"He stated that Al Sharpton a self made man from the streets like me"" was joining.....at which time co-host Greg Kelly interjected (twice) that like Al Sharpton""",5832,While Congress is technically not funding abortions,6295,from bbc.. http://news.bbc.co.uk/2/hi/europe/7947824.stm ).,135,But I'm not sure the professor knew what 'intellectual' means.,6386,"The fight"" was a result of Zimmerman PURPOSEFULLY CONFRONTING MARTIN WITH HIS PREJUDICE IDEALS....IDEALS RECORDED ON THE 911 TAPE.""",1443,he's even gone so far as to kiss the scars from my gall bladder removal operation.,,,1,1,2,2,1,1,1,2,1,1,{},{},"had not been verified, was assumed",didn't appear,{},{},{},I'm not sure,{},{},,
33BFF6QPI0A8RWNXMM8HVA8BVU9W3A,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3ZQIG0FLQEFVPPNAWYJP2PVGCE9VWH,A2CPBDUGX4QF2C,Approved,Sun Oct 25 13:37:35 PDT 2015,Sun Oct 25 13:38:13 PDT 2015,Mon Oct 26 01:38:13 PDT 2015,2015-10-26 08:40:17 UTC,,,38,100% (79/79),100% (79/79),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,519,Bring back the kitten.,53,The most unfortunate part is that there is low credibility ever since no WMD could be found inspite of all the search!,6927,And I was reading an article in Time Magazine a few days after his death..they said that the tape that was retrieved bearing Al-Qaeda's confirmation that Bin laden was dead was found near the compound and had not been verified although it was assumed that it was in fact from Al-Qaeda.,7734,They didn't appear so noble to us then.,3237,"He stated that Al Sharpton a self made man from the streets like me"" was joining.....at which time co-host Greg Kelly interjected (twice) that like Al Sharpton""",5832,While Congress is technically not funding abortions,6295,from bbc.. http://news.bbc.co.uk/2/hi/europe/7947824.stm ).,135,But I'm not sure the professor knew what 'intellectual' means.,6386,"The fight"" was a result of Zimmerman PURPOSEFULLY CONFRONTING MARTIN WITH HIS PREJUDICE IDEALS....IDEALS RECORDED ON THE 911 TAPE.""",1443,he's even gone so far as to kiss the scars from my gall bladder removal operation.,,,1,1,1,1,1,2,1,1,1,1,NONE,NONE,NONE,NONE,NONE,technically,NONE,NONE,NONE,n,,
3KI0JD2ZU0HSY09EXGY3AXLECU367P,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,34YB12FSQYNG2G3131EGTQQFRN7MG8,A219VCQZADQ45W,Approved,Sat Oct 24 11:20:54 PDT 2015,Sat Oct 24 11:22:35 PDT 2015,Sat Oct 24 23:22:35 PDT 2015,Sat Oct 24 15:13:54 PDT 2015,,,101,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7015,I only get it when I've been carrying a bag (not neccessarily heavy),287,You seem to feel that for these people and I wish you luck.,6447,"* Reverse Citizen's United"" and put elections back in the hands ofThe People.""",7120,I have been looking at the different flowers available and I am really unsure what sort of thing is appropriate from a granddaughter.,1225,You should think about picking up a smaller one.,664,I happened to watch a news review on Sky News this morning in which a bunch of journo's were bleating on that we shouldn't condemn all the 'innocent' and hard working journalists at News International just because a whole bunch of hacks at the Sun were arrested... because that would cause untold damage to the whole media industry.,5222,Instead the girl was made to cook,141,I will remember the phrase,7543,Newt Gingrich's Second Wife Dishes Hard To Esquire: His Money Woes,238,Salomon Klass is perhaps the most notable,,,1,2,1,3,2,1,1,1,1,2,{},seem to feel,{},really unsure,should think,{},{},{},{},perhaps,,
3KI0JD2ZU0HSY09EXGY3AXLECU367P,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,35GCEFQ6I5NF7BQWNBXQIYXF2WK3ZI,A2CPBDUGX4QF2C,Approved,Sun Oct 25 13:33:58 PDT 2015,Sun Oct 25 13:34:41 PDT 2015,Mon Oct 26 01:34:41 PDT 2015,2015-10-26 08:35:17 UTC,,,43,100% (79/79),100% (79/79),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7015,I only get it when I've been carrying a bag (not neccessarily heavy),287,You seem to feel that for these people and I wish you luck.,6447,"* Reverse Citizen's United"" and put elections back in the hands ofThe People.""",7120,I have been looking at the different flowers available and I am really unsure what sort of thing is appropriate from a granddaughter.,1225,You should think about picking up a smaller one.,664,I happened to watch a news review on Sky News this morning in which a bunch of journo's were bleating on that we shouldn't condemn all the 'innocent' and hard working journalists at News International just because a whole bunch of hacks at the Sun were arrested... because that would cause untold damage to the whole media industry.,5222,Instead the girl was made to cook,141,I will remember the phrase,7543,Newt Gingrich's Second Wife Dishes Hard To Esquire: His Money Woes,238,Salomon Klass is perhaps the most notable,,,2,2,1,2,2,1,1,1,1,2,only,seem,NONE,unsure; appropriate,think,NONE,NONE,NONE,NONE,perhaps,,
3KI0JD2ZU0HSY09EXGY3AXLECU367P,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,38F71OA9GTVAOG76SH8YB5Q3QZ4MFO,A5V3ZMQI0PU3F,Approved,Fri Oct 23 18:28:03 PDT 2015,Fri Oct 23 18:33:13 PDT 2015,Sat Oct 24 06:33:13 PDT 2015,Sat Oct 24 06:23:50 PDT 2015,,,310,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7015,I only get it when I've been carrying a bag (not neccessarily heavy),287,You seem to feel that for these people and I wish you luck.,6447,"* Reverse Citizen's United"" and put elections back in the hands ofThe People.""",7120,I have been looking at the different flowers available and I am really unsure what sort of thing is appropriate from a granddaughter.,1225,You should think about picking up a smaller one.,664,I happened to watch a news review on Sky News this morning in which a bunch of journo's were bleating on that we shouldn't condemn all the 'innocent' and hard working journalists at News International just because a whole bunch of hacks at the Sun were arrested... because that would cause untold damage to the whole media industry.,5222,Instead the girl was made to cook,141,I will remember the phrase,7543,Newt Gingrich's Second Wife Dishes Hard To Esquire: His Money Woes,238,Salomon Klass is perhaps the most notable,,,2,2,1,3,1,2,1,1,1,2,not neccessarily,seem,NONE,really unsure,NONE,bunch; untold,NONE,NONE,NONE,perhaps,,
3KI0JD2ZU0HSY09EXGY3AXLECU367P,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3LPW2N6LKT11ZRJQV7MBG3GKEANU51,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:55:07 PDT 2015,Sun Oct 25 12:56:14 PDT 2015,Mon Oct 26 00:56:14 PDT 2015,2015-10-26 08:00:17 UTC,,,67,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7015,I only get it when I've been carrying a bag (not neccessarily heavy),287,You seem to feel that for these people and I wish you luck.,6447,"* Reverse Citizen's United"" and put elections back in the hands ofThe People.""",7120,I have been looking at the different flowers available and I am really unsure what sort of thing is appropriate from a granddaughter.,1225,You should think about picking up a smaller one.,664,I happened to watch a news review on Sky News this morning in which a bunch of journo's were bleating on that we shouldn't condemn all the 'innocent' and hard working journalists at News International just because a whole bunch of hacks at the Sun were arrested... because that would cause untold damage to the whole media industry.,5222,Instead the girl was made to cook,141,I will remember the phrase,7543,Newt Gingrich's Second Wife Dishes Hard To Esquire: His Money Woes,238,Salomon Klass is perhaps the most notable,,,1,2,1,2,2,1,1,1,1,2,NONE,seem,NONE,really unsure,think,NONE,NONE,NONE,NONE,perhaps,,
3RDTX9JRTX0FGJBCVN1FU7CG1XT97O,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,30BUDKLTXDUKAVM45776CLUHN1ME5M,A5V3ZMQI0PU3F,Approved,Wed Oct 07 15:21:19 PDT 2015,Wed Oct 07 15:27:39 PDT 2015,Thu Oct 08 03:27:39 PDT 2015,2015-10-08 10:29:33 UTC,,,380,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7787,"I think it's quite sad that there's such a huge wedding industry"" these days and most people seem to feel the ONLY way to get married is to have a massively expensive party for dozens of people.""",5611,He seeks pledges from approximately 40,8099,It is time to sweep Newt into the dustbin.,2419,(I do not recall this and deny it!),4647,I don't think the school is doing itself any favours by not communicating with parents straight away.,5809,this is in my opinion really bad bullying!!!,6482,You can re-post all the points of legitimate contention over and over.,509,'Smart' anything is a bit of a reach for him.,4186,We went up with 16/1 and they bit our hands off,1049,I am 25 and I am worried then if I ever move out they will be completely lost!,2,,2,2,3,1,2,2,1,2,1,2,seem,approximately,NONE,NONE,don't think,in my opinion,NONE,a bit,NONE,if,,
3RDTX9JRTX0FGJBCVN1FU7CG1XT97O,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3CN4LGXD5XN0KHZVR30QEWGI44R4YO,ABT7QTMIYXYO0,Approved,Tue Oct 06 06:27:55 PDT 2015,Tue Oct 06 06:30:09 PDT 2015,Tue Oct 06 18:30:09 PDT 2015,Tue Oct 06 08:23:28 PDT 2015,,,134,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7787,"I think it's quite sad that there's such a huge wedding industry"" these days and most people seem to feel the ONLY way to get married is to have a massively expensive party for dozens of people.""",5611,He seeks pledges from approximately 40,8099,It is time to sweep Newt into the dustbin.,2419,(I do not recall this and deny it!),4647,I don't think the school is doing itself any favours by not communicating with parents straight away.,5809,this is in my opinion really bad bullying!!!,6482,You can re-post all the points of legitimate contention over and over.,509,'Smart' anything is a bit of a reach for him.,4186,We went up with 16/1 and they bit our hands off,1049,I am 25 and I am worried then if I ever move out they will be completely lost!,,,2,1,1,3,2,2,1,2,1,2,seem,NONE,NONE,do not recall,think,in my opinion,NONE,a bit of,NONE,if,,
3RDTX9JRTX0FGJBCVN1FU7CG1XT97O,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3JC6VJ2SABIHKI5SP25KG24Q2225AS,A2CPBDUGX4QF2C,Approved,Fri Oct 09 12:04:40 PDT 2015,Fri Oct 09 12:05:42 PDT 2015,Sat Oct 10 00:05:42 PDT 2015,Fri Oct 09 14:13:31 PDT 2015,,,62,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7787,"I think it's quite sad that there's such a huge wedding industry"" these days and most people seem to feel the ONLY way to get married is to have a massively expensive party for dozens of people.""",5611,He seeks pledges from approximately 40,8099,It is time to sweep Newt into the dustbin.,2419,(I do not recall this and deny it!),4647,I don't think the school is doing itself any favours by not communicating with parents straight away.,5809,this is in my opinion really bad bullying!!!,6482,You can re-post all the points of legitimate contention over and over.,509,'Smart' anything is a bit of a reach for him.,4186,We went up with 16/1 and they bit our hands off,1049,I am 25 and I am worried then if I ever move out they will be completely lost!,,,2,2,1,1,2,2,1,1,1,2,think; quite,approximately,NONE,NONE,think,opinion,NONE,NONE,NONE,if,,
35O6H0UNLRFPZRA2T6DVLHCN6WAJ5E,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3BC8WZX3V3VYOMP7OK49ETYWUOGRR1,A2CPBDUGX4QF2C,Approved,Fri Oct 09 12:29:36 PDT 2015,Fri Oct 09 12:30:57 PDT 2015,Sat Oct 10 00:30:57 PDT 2015,Fri Oct 09 14:13:30 PDT 2015,,,81,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,3204,If anyone saw the first fight it was amazing seeing marquez get knocked down to the floor in the opening round 3 times,1367,It's good reading the same events in all their books...you hear a different perspective each time.,517,It's kind of hard to keep your stories straight though...,3303,So the other armed forces than USA occasionally commit human rights abuses of various degrees,4040,I just needed the courage to ask for his help as he is very 'old sch'.,22,Its not controversial in the least like the first Zeitgeist film was.,7410,seems to be a pretty moderate Republican,164,Only six percent of posters will read that entire article.,5277,not srsI dare...I dare!!!,43,ie there are some that have less than average.,,,2,1,2,2,1,2,2,1,1,2,if,NONE,kind; of,occasionally; various,NONE,like,seems; pretty,NONE,NONE,some,,
35O6H0UNLRFPZRA2T6DVLHCN6WAJ5E,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3LKC68YZ3A20Z5EDVMXB7X17ANMWOM,ABT7QTMIYXYO0,Approved,Tue Oct 06 06:10:16 PDT 2015,Tue Oct 06 06:12:29 PDT 2015,Tue Oct 06 18:12:29 PDT 2015,Tue Oct 06 08:23:27 PDT 2015,,,133,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,3204,If anyone saw the first fight it was amazing seeing marquez get knocked down to the floor in the opening round 3 times,1367,It's good reading the same events in all their books...you hear a different perspective each time.,517,It's kind of hard to keep your stories straight though...,3303,So the other armed forces than USA occasionally commit human rights abuses of various degrees,4040,I just needed the courage to ask for his help as he is very 'old sch'.,22,Its not controversial in the least like the first Zeitgeist film was.,7410,seems to be a pretty moderate Republican,164,Only six percent of posters will read that entire article.,5277,not srsI dare...I dare!!!,43,ie there are some that have less than average.,,,2,1,2,2,2,2,2,1,1,2,If,NONE,kind of,of various degrees,just,in the least,seems,NONE,NONE,some,,
35O6H0UNLRFPZRA2T6DVLHCN6WAJ5E,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3PWWM24LHSXB2XTQALJ8M4VJTMB28L,A5V3ZMQI0PU3F,Approved,Sat Oct 10 22:52:04 PDT 2015,Sat Oct 10 22:59:47 PDT 2015,Sun Oct 11 10:59:47 PDT 2015,2015-10-11 18:04:33 UTC,,,463,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,3204,If anyone saw the first fight it was amazing seeing marquez get knocked down to the floor in the opening round 3 times,1367,It's good reading the same events in all their books...you hear a different perspective each time.,517,It's kind of hard to keep your stories straight though...,3303,So the other armed forces than USA occasionally commit human rights abuses of various degrees,4040,I just needed the courage to ask for his help as he is very 'old sch'.,22,Its not controversial in the least like the first Zeitgeist film was.,7410,seems to be a pretty moderate Republican,164,Only six percent of posters will read that entire article.,5277,not srsI dare...I dare!!!,43,ie there are some that have less than average.,,,1,1,3,3,2,1,2,1,1,2,NONE,NONE,kind of,of various degrees,just needed,NONE,seems;   pretty moderate,NONE,NONE,less than average,,
3TTPFEFXCSJPRPFQAPKF1AA8PZH6HC,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3A1PQ49WVHGX6NCNULD0UYEC2DGH1F,A1BQBQG2GNY8AY,Approved,Mon Oct 05 13:29:03 PDT 2015,Mon Oct 05 13:31:24 PDT 2015,Tue Oct 06 01:31:24 PDT 2015,Mon Oct 05 14:07:13 PDT 2015,,,141,100% (7/7),100% (7/7),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,8191,The point is this: Sarah Palin made a stink about the Mosque that is two blocks away from Ground Zero due to the fact that it was close to (as we all know) the site of the twin towers that were destroyed by fanatical muslim terrorists.,221,So it is indeed possible the air has warmed but the ocean has not.,7146,I have no ability to concentrate on work,223,That becomes clear when you consider what's happening to global sea level.,3032,HUCKABEE: I would love to know more - what I know is troubling enough.,3556,There's something about it - New Hampshire seems to vote for somebody other than who won in Iowa.,2391,"All that remained left was to add gravity and a theory of everything"" could be contemplated.""",1735,Perhaps you should realize that the main problem is it sounds like you are attacking Americans and blaming the entire problem of global warming on us and that we are the ones responsible for fixing it.,50,They would not be fighting if they had the standard of living that europe and america have.,7082,"My father has undiagnosed Learning Difficulties"" and anger issues (he attacked me frequently as a child and broke my arm on one occasion).""",,,1,2,1,1,1,2,1,2,1,1,none,possible,{},{},{},seems,{},sounds like,{},{},,
3TTPFEFXCSJPRPFQAPKF1AA8PZH6HC,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 11:57:50 PDT 2015,10,BatchId:2112650;,1200,43200,Thu Oct 15 11:57:50 PDT 2015,,,3DYGAII7PL7D08USYDBK48OBWR2QPU,ABT7QTMIYXYO0,Approved,Tue Oct 06 06:12:29 PDT 2015,Tue Oct 06 06:16:06 PDT 2015,Tue Oct 06 18:16:06 PDT 2015,Tue Oct 06 08:23:28 PDT 2015,,,217,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,8191,The point is this: Sarah Palin made a stink about the Mosque that is two blocks away from Ground Zero due to the fact that it was close to (as we all know) the site of the twin towers that were destroyed by fanatical muslim terrorists.,221,So it is indeed possible the air has warmed but the ocean has not.,7146,I have no ability to concentrate on work,223,That becomes clear when you consider what's happening to global sea level.,3032,HUCKABEE: I would love to know more - what I know is troubling enough.,3556,There's something about it - New Hampshire seems to vote for somebody other than who won in Iowa.,2391,"All that remained left was to add gravity and a theory of everything"" could be contemplated.""",1735,Perhaps you should realize that the main problem is it sounds like you are attacking Americans and blaming the entire problem of global warming on us and that we are the ones responsible for fixing it.,50,They would not be fighting if they had the standard of living that europe and america have.,7082,"My father has undiagnosed Learning Difficulties"" and anger issues (he attacked me frequently as a child and broke my arm on one occasion).""",,,1,2,1,1,2,2,1,2,2,2,NONE,possible,NONE,NONE,what I know,something about it,NONE,Perhaps,if,undiagnosed,,
