@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric
@attribute pos10 numeric
@attribute pos11 numeric
@attribute pos12 numeric
@attribute pos13 numeric
@attribute pos14 numeric
@attribute pos15 numeric
@attribute pos16 numeric
@attribute pos17 numeric
@attribute pos18 numeric
@attribute pos19 numeric
@attribute pos20 numeric
@attribute pos21 numeric
@attribute pos22 numeric
@attribute pos23 numeric
@attribute pos24 numeric
@attribute pos25 numeric
@attribute pos26 numeric
@attribute pos27 numeric
@attribute pos28 numeric
@attribute pos29 numeric
@attribute pos30 numeric
@attribute pos31 numeric
@attribute pos32 numeric
@attribute pos33 numeric
@attribute pos34 numeric
@attribute pos35 numeric
@attribute pos36 numeric
@attribute pos37 numeric
@attribute pos38 numeric
@attribute pos39 numeric
@attribute pos40 numeric
@attribute pos41 numeric
@attribute pos42 numeric
@attribute pos43 numeric
@attribute pos44 numeric
@attribute pos45 numeric
@attribute pos46 numeric
@attribute pos47 numeric
@attribute pos48 numeric
@attribute pos49 numeric
@attribute pos50 numeric
@attribute pos51 numeric
@attribute pos52 numeric
@attribute pos53 numeric
@attribute pos54 numeric
@attribute pos55 numeric
@attribute pos56 numeric
@attribute pos57 numeric
@attribute pos58 numeric
@attribute pos59 numeric
@attribute pos60 numeric
@attribute pos61 numeric
@attribute pos62 numeric
@attribute pos63 numeric
@attribute pos64 numeric
@attribute pos65 numeric
@attribute pos66 numeric
@attribute pos67 numeric
@attribute pos68 numeric
@attribute pos69 numeric
@attribute pos70 numeric
@attribute pos71 numeric
@attribute pos72 numeric
@attribute pos73 numeric
@attribute pos74 numeric
@attribute pos75 numeric
@attribute pos76 numeric
@attribute pos77 numeric
@attribute pos78 numeric
@attribute pos79 numeric
@attribute pos80 numeric
@attribute pos81 numeric
@attribute pos82 numeric
@attribute pos83 numeric
@attribute pos84 numeric
@attribute pos85 numeric
@attribute pos86 numeric
@attribute pos87 numeric
@attribute pos88 numeric
@attribute pos89 numeric
@attribute pos90 numeric
@attribute pos91 numeric
@attribute pos92 numeric
@attribute pos93 numeric
@attribute pos94 numeric
@attribute pos95 numeric
@attribute pos96 numeric
@attribute pos97 numeric
@attribute pos98 numeric
@attribute pos99 numeric
@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}

@data
-0.06555,0.01709,-0.08116,0.07423,-0.10774,-0.03464,-0.04744,-0.00186,-0.03686,-0.06965,0.03064,-0.05197,-0.12171,-0.0532,0.05382,0.07741,-0.00228,-0.03582,0.11609,-0.03417,-0.00704,-0.11536,0.14442,0.02377,0.07267,0.00675,0.02438,0.09307,0.11706,0.0024,-0.00831,-0.12403,-0.02339,0.11813,-0.09344,0.02779,0.12092,-0.12655,0.08138,-0.02556,-0.14024,0.02719,-0.05972,0.14211,0.11661,0.11002,-0.10977,0.04395,-0.03765,-0.04314,0.06374,-0.06207,-0.04978,-0.04762,-0.04644,0.02868,0.00895,0.08179,0.12406,0.06429,-0.05627,0.18072,0.06837,0.04205,-0.01569,0.07398,0.04656,-0.204,0.01371,0.02891,-0.12164,-0.16605,-0.23113,0.08554,-0.00906,-0.01915,0.06428,-0.12563,0.07075,-0.0022,0.13029,0.04101,-0.11138,-0.06184,-0.02017,-0.07746,0.06014,0.02978,-0.16249,-0.0051,-0.13105,0.07509,0.14613,0.10867,0.0372,-0.04249,-0.09686,-0.06043,0.04486,-0.03781,know,20,0.85,IN,PRP,VBP,JJS,.,17,0.6,1
0.07237,0.03939,-0.06354,0.03096,-0.05038,-0.03136,-0.01987,-0.04813,-0.04516,-0.06848,-0.01434,-0.03184,-0.1203,-0.03814,-0.00357,0.10888,-0.05835,-0.05305,0.01192,-0.04321,-0.07371,-0.09101,0.13653,0.06331,0.03692,-0.01093,-0.01255,0.07108,-0.003,-0.04956,-0.03782,-0.01462,-0.02436,0.01852,-0.08278,0.05881,0.02434,0.00895,0.07643,-0.05044,-0.00552,0.01958,-0.0863,0.04067,0.03623,0.01911,-0.07588,0.02817,0.02791,-0.01962,0.05571,-0.07601,0.00481,-0.08322,0.06638,0.02892,-0.04524,0.03369,0.01745,0.01418,-0.06236,0.11283,0.08913,0.03712,-0.01408,-0.02555,0.02581,-0.11015,0.06263,-0.00041,-0.07095,-0.06064,-0.1821,0.054,-0.02978,-0.00405,0.0205,-0.05818,0.06947,0.01176,0.04596,0.0544,-0.0598,-0.06535,-0.00515,-0.01691,-0.01531,-0.02421,-0.03809,-0.01781,-0.17556,0.02027,-0.01876,0.0404,-0.00466,-0.00083,-0.05125,0.01674,-0.014,-0.04051,really,14,0.071428571,START,PRP,RB,RB,VB,1,0.6,1
0.07237,0.03939,-0.06354,0.03096,-0.05038,-0.03136,-0.01987,-0.04813,-0.04516,-0.06848,-0.01434,-0.03184,-0.1203,-0.03814,-0.00357,0.10888,-0.05835,-0.05305,0.01192,-0.04321,-0.07371,-0.09101,0.13653,0.06331,0.03692,-0.01093,-0.01255,0.07108,-0.003,-0.04956,-0.03782,-0.01462,-0.02436,0.01852,-0.08278,0.05881,0.02434,0.00895,0.07643,-0.05044,-0.00552,0.01958,-0.0863,0.04067,0.03623,0.01911,-0.07588,0.02817,0.02791,-0.01962,0.05571,-0.07601,0.00481,-0.08322,0.06638,0.02892,-0.04524,0.03369,0.01745,0.01418,-0.06236,0.11283,0.08913,0.03712,-0.01408,-0.02555,0.02581,-0.11015,0.06263,-0.00041,-0.07095,-0.06064,-0.1821,0.054,-0.02978,-0.00405,0.0205,-0.05818,0.06947,0.01176,0.04596,0.0544,-0.0598,-0.06535,-0.00515,-0.01691,-0.01531,-0.02421,-0.03809,-0.01781,-0.17556,0.02027,-0.01876,0.0404,-0.00466,-0.00083,-0.05125,0.01674,-0.014,-0.04051,really,19,0.842105263,POS,VBN,RB,JJ,.,16,0.8,0
0.13769,-0.00538,-0.00775,-0.0273,0.01851,0.00668,-0.01302,-0.04181,-0.00025,-0.06244,-0.04638,0.01293,-0.01838,0.004,0.0061,0.06267,-0.05292,-0.01432,-0.06003,-0.05615,-0.05001,-0.03635,0.05722,0.0565,-0.0242,0.01821,-0.0617,0.02377,-0.07075,-0.04246,-0.03495,0.04949,-0.00921,-0.04354,-0.04668,0.0479,-0.05398,0.08167,0.02444,0.00889,0.10652,-0.00034,-0.05877,-0.06092,-0.02522,-0.05434,-0.00369,-0.01222,0.0365,0.00028,0.00076,-0.03073,0.04374,-0.03834,0.08556,0.01714,-0.0346,-0.02059,-0.00709,-0.00148,-0.02768,-0.00453,-0.00627,0.0156,-0.03679,-0.06006,-0.01573,-0.03468,0.05748,-0.03584,0.01006,0.01036,-0.02763,0.02009,-0.01992,0.01265,0.00089,0.00049,0.0218,0.01983,-0.03341,0.02748,0.00293,-0.04394,-0.02592,0.04862,-0.04156,-0.04367,0.05434,-0.02293,-0.10996,-0.00903,-0.10935,-0.03739,0.01175,0.03109,-0.00238,0.044,-0.06138,-0.00226,some,23,0.304347826,IN,IN,DT,NNS,IN,7,0.6,1
0.026,0.02998,-0.03292,-0.00529,-0.03864,0.0049,-0.00975,-0.02357,-0.01986,-0.04466,0.00298,-0.03139,-0.05264,-0.0206,0.00721,0.0563,-0.03137,-0.02697,0.02092,-0.03063,-0.03165,-0.05864,0.06322,0.04158,0.0306,-0.00349,-0.0188,0.05083,-0.0048,-0.0031,-0.02336,-0.01956,-0.02711,0.0196,-0.04179,0.02959,0.01094,-0.00951,0.04951,-0.02315,0.01078,0.00115,-0.0506,0.02155,0.01794,0.01247,-0.02449,0.0167,0.00776,-0.00966,0.03097,-0.03846,-0.01268,-0.03147,0.02598,-0.00142,-0.02034,0.02823,0.0217,0.02102,-0.03589,0.04587,0.0415,0.0285,-0.02075,-0.01381,0.00295,-0.07828,0.03458,0.01999,-0.04035,-0.05584,-0.0951,0.03799,-0.0102,-0.00428,0.0193,-0.03113,0.01418,-0.00702,0.02808,0.01153,-0.02985,-0.04113,-0.0082,0.00647,0.00576,-0.00378,-0.04455,-0.01161,-0.09405,0.00406,0.01004,0.02759,0.00571,-0.01096,-0.0291,0.00876,-0.00734,-0.00463,could,23,0.608695652,NN,PRP,MD,RB,RB,14,0.8,0
-0.08434,0.01572,-0.07577,0.09407,-0.1008,-0.04965,-0.05337,-0.01653,-0.07649,-0.05359,0.03877,-0.0489,-0.11187,-0.05165,0.05488,0.05931,-0.00437,-0.01489,0.11296,-0.02536,-0.0042,-0.12707,0.15782,0.00442,0.07856,-0.00134,0.04371,0.0972,0.15253,-0.00595,0.01434,-0.15359,-0.00305,0.1235,-0.08234,-0.03084,0.14263,-0.13131,0.05203,-0.03192,-0.15639,0.03102,-0.05011,0.1545,0.15336,0.10965,-0.12208,0.04487,-0.05678,-0.04688,0.06132,-0.07564,-0.02106,-0.03697,-0.05268,0.01959,0.02558,0.07729,0.1339,0.05542,-0.06318,0.17933,0.04963,0.06014,-0.01618,0.08762,0.03,-0.17787,-0.0017,0.03858,-0.12115,-0.15844,-0.23558,0.09918,-0.0076,-0.02971,0.07994,-0.09907,0.08754,-0.0269,0.12843,0.03345,-0.10408,-0.02028,-0.00255,-0.09968,0.0534,0.03732,-0.16907,0.00149,-0.1153,0.05853,0.16363,0.10396,0.02042,-0.01263,-0.11046,-0.06771,0.04642,-0.03312,think,12,0.083333333,START,PRP,VBP,DT,NNS,1,1,1
0.15699,-0.05965,0.0088,-0.0426,0.06599,-0.03898,-0.12638,-0.00662,0.01004,-0.16125,-0.09371,0.10745,0.07847,0.06484,0.07463,0.10777,-0.13173,-0.02016,-0.22112,-0.11626,0.06582,-0.08566,0.15124,0.05605,-0.06139,0.09262,-0.10177,-0.0985,0.00497,-0.01336,-0.0897,-0.01056,-0.00197,-0.05944,-0.13542,0.01081,-0.1273,0.13713,-0.06815,0.1392,0.27957,-0.02932,-0.09305,-0.09267,-0.0518,-0.06009,0.03014,-0.00442,-0.0137,-0.03526,-0.03434,-0.07606,0.17208,-0.07404,0.18705,0.11195,-0.02396,-0.06787,0.11487,-0.01407,0.00427,-0.01403,-0.13159,-0.02522,-0.14851,0.00088,-0.01448,-0.11527,0.03001,-0.11181,0.11813,-0.04787,-0.06504,0.08904,0.09533,0.09322,0.02969,-0.02182,0.03638,0.02306,-0.07945,0.03362,-0.03532,-0.10836,-0.07866,0.07627,-0.00784,-0.01352,0.11273,0.03801,-0.11301,-0.04257,-0.05072,-0.10675,0.08095,0.03267,0.00099,0.09879,-0.14187,-0.03858,'a little',16,0.25,NNP,VBD,DT,NN,RBR,4,1,1
0.00152,0.06536,-0.03651,0.04528,-0.02396,-0.04137,0.00223,-0.0375,-0.05467,0.01918,0.01842,-0.03498,-0.09475,-0.02954,-0.04006,0.04627,-0.03097,-0.03061,-0.00261,0.0157,-0.0584,-0.0252,0.04183,0.00471,0.04987,-0.02328,0.03897,0.01264,-0.00312,-0.04301,-0.01745,0.00439,0.0049,-0.0111,-0.02434,-0.00307,0.0094,0.0349,0.02368,-0.04833,-0.02723,0.01919,-0.01771,0.02563,0.02395,0.00153,-0.04367,0.00702,0.02926,-0.01295,0.05158,-0.06224,0.00844,-0.06278,0.01802,0.0079,-0.03906,0.02544,-0.02728,-0.02341,-0.04093,0.05119,0.07544,0.02542,0.03272,-0.03346,0.00727,0.01236,0.02967,0.00859,-0.04274,0.02549,-0.09358,0.02263,-0.02707,-0.01914,0.00809,0.01123,0.04491,-0.00756,0.0196,0.03644,-0.01007,0.01893,0.04721,-0.04609,-0.02766,0.00119,-0.00302,-0.00075,-0.04866,-0.01828,0.00577,0.00756,-0.0602,0.01174,-0.01497,0.00715,0.00457,-0.01926,like,9,0.777777778,VBP,RB,VB,NNP,STOP,7,1,0
0.07593,0.03633,-0.04125,0.00138,-0.04607,-0.00973,-0.01085,-0.02782,-0.02092,-0.03616,-0.0128,-0.02219,-0.08672,-0.03676,-0.00858,0.08071,-0.03979,-0.04165,0.00398,-0.01476,-0.06259,-0.06514,0.08357,0.05592,0.02305,-0.02108,-0.02031,0.05497,-0.03787,-0.01504,-0.03298,0.01263,-0.02323,0.00118,-0.06688,0.05222,-0.0073,0.0155,0.06439,-0.03253,0.02628,0.01664,-0.07967,0.01284,0.00095,-0.01436,-0.04414,0.01586,0.03204,-0.01449,0.04579,-0.05744,-0.00302,-0.07223,0.05404,0.01648,-0.04335,0.03546,-0.00961,0.01094,-0.05878,0.06999,0.06976,0.04402,-0.01177,-0.0361,0.01972,-0.07554,0.05266,0.01873,-0.04772,-0.03035,-0.1266,0.03551,-0.03179,0.01076,-0.00512,-0.03139,0.04536,0.01135,0.0337,0.03385,-0.03712,-0.05569,-0.01525,-0.0088,-0.02519,-0.02271,-0.01267,-0.01205,-0.11664,0.00361,-0.02596,0.03412,-0.00613,-0.003,-0.02997,0.02142,-0.02443,-0.01653,much,11,0.727272727,NNS,VBD,RB,RBR,JJ,8,1,0
-0.02284,-0.00418,-0.00087,-0.00211,0.00194,-0.00037,-0.0053,0.00179,0.00182,0.00335,0.01023,0.00245,0.00954,0.00541,0.00931,-0.012,0.00684,0.00011,0.01114,0.00041,0.01362,-0.00002,-0.0092,-0.00606,0.00025,0.00249,0.00806,0.00159,0.01076,0.00916,0.00977,-0.00839,-0.00292,0.01322,0.00363,-0.0087,0.01391,-0.01392,-0.00189,0.00324,-0.01569,0.00245,0.00899,0.00582,0.0055,0.00583,-0.00143,-0.00241,-0.00679,-0.00233,-0.00074,0.00939,-0.00206,0.00806,-0.01662,-0.00325,0.01267,0.00288,0.00823,0.00406,0.00297,-0.00498,-0.01434,-0.00123,0.00165,0.0099,0.00424,-0.00238,-0.01041,0.00633,0.00481,-0.01072,0.002,-0.00168,0.0046,-0.0025,0.00568,-0.00469,-0.00563,-0.00315,-0.00031,-0.00746,-0.00691,0.00701,0.00036,-0.00452,0.00464,0.01107,-0.01265,-0.00024,0.01112,0.00461,0.01646,0.0034,0.0065,-0.00097,0.00078,-0.0101,0.00337,-0.00194,recall,11,0.272727273,VBP,RB,VB,VBG,IN,3,0.8,0
-0.08434,0.01572,-0.07577,0.09407,-0.1008,-0.04965,-0.05337,-0.01653,-0.07649,-0.05359,0.03877,-0.0489,-0.11187,-0.05165,0.05488,0.05931,-0.00437,-0.01489,0.11296,-0.02536,-0.0042,-0.12707,0.15782,0.00442,0.07856,-0.00134,0.04371,0.0972,0.15253,-0.00595,0.01434,-0.15359,-0.00305,0.1235,-0.08234,-0.03084,0.14263,-0.13131,0.05203,-0.03192,-0.15639,0.03102,-0.05011,0.1545,0.15336,0.10965,-0.12208,0.04487,-0.05678,-0.04688,0.06132,-0.07564,-0.02106,-0.03697,-0.05268,0.01959,0.02558,0.07729,0.1339,0.05542,-0.06318,0.17933,0.04963,0.06014,-0.01618,0.08762,0.03,-0.17787,-0.0017,0.03858,-0.12115,-0.15844,-0.23558,0.09918,-0.0076,-0.02971,0.07994,-0.09907,0.08754,-0.0269,0.12843,0.03345,-0.10408,-0.02028,-0.00255,-0.09968,0.0534,0.03732,-0.16907,0.00149,-0.1153,0.05853,0.16363,0.10396,0.02042,-0.01263,-0.11046,-0.06771,0.04642,-0.03312,think,18,0.055555556,START,PRP,VBP,PRP,VBZ,1,1,1
-0.08434,0.01572,-0.07577,0.09407,-0.1008,-0.04965,-0.05337,-0.01653,-0.07649,-0.05359,0.03877,-0.0489,-0.11187,-0.05165,0.05488,0.05931,-0.00437,-0.01489,0.11296,-0.02536,-0.0042,-0.12707,0.15782,0.00442,0.07856,-0.00134,0.04371,0.0972,0.15253,-0.00595,0.01434,-0.15359,-0.00305,0.1235,-0.08234,-0.03084,0.14263,-0.13131,0.05203,-0.03192,-0.15639,0.03102,-0.05011,0.1545,0.15336,0.10965,-0.12208,0.04487,-0.05678,-0.04688,0.06132,-0.07564,-0.02106,-0.03697,-0.05268,0.01959,0.02558,0.07729,0.1339,0.05542,-0.06318,0.17933,0.04963,0.06014,-0.01618,0.08762,0.03,-0.17787,-0.0017,0.03858,-0.12115,-0.15844,-0.23558,0.09918,-0.0076,-0.02971,0.07994,-0.09907,0.08754,-0.0269,0.12843,0.03345,-0.10408,-0.02028,-0.00255,-0.09968,0.0534,0.03732,-0.16907,0.00149,-0.1153,0.05853,0.16363,0.10396,0.02042,-0.01263,-0.11046,-0.06771,0.04642,-0.03312,think,13,0.153846154,VB,RB,VB,IN,PRP,2,0.8,1
-0.08434,0.01572,-0.07577,0.09407,-0.1008,-0.04965,-0.05337,-0.01653,-0.07649,-0.05359,0.03877,-0.0489,-0.11187,-0.05165,0.05488,0.05931,-0.00437,-0.01489,0.11296,-0.02536,-0.0042,-0.12707,0.15782,0.00442,0.07856,-0.00134,0.04371,0.0972,0.15253,-0.00595,0.01434,-0.15359,-0.00305,0.1235,-0.08234,-0.03084,0.14263,-0.13131,0.05203,-0.03192,-0.15639,0.03102,-0.05011,0.1545,0.15336,0.10965,-0.12208,0.04487,-0.05678,-0.04688,0.06132,-0.07564,-0.02106,-0.03697,-0.05268,0.01959,0.02558,0.07729,0.1339,0.05542,-0.06318,0.17933,0.04963,0.06014,-0.01618,0.08762,0.03,-0.17787,-0.0017,0.03858,-0.12115,-0.15844,-0.23558,0.09918,-0.0076,-0.02971,0.07994,-0.09907,0.08754,-0.0269,0.12843,0.03345,-0.10408,-0.02028,-0.00255,-0.09968,0.0534,0.03732,-0.16907,0.00149,-0.1153,0.05853,0.16363,0.10396,0.02042,-0.01263,-0.11046,-0.06771,0.04642,-0.03312,think,19,0.052631579,START,PRP,VBP,PRP,MD,1,1,1
-0.08434,0.01572,-0.07577,0.09407,-0.1008,-0.04965,-0.05337,-0.01653,-0.07649,-0.05359,0.03877,-0.0489,-0.11187,-0.05165,0.05488,0.05931,-0.00437,-0.01489,0.11296,-0.02536,-0.0042,-0.12707,0.15782,0.00442,0.07856,-0.00134,0.04371,0.0972,0.15253,-0.00595,0.01434,-0.15359,-0.00305,0.1235,-0.08234,-0.03084,0.14263,-0.13131,0.05203,-0.03192,-0.15639,0.03102,-0.05011,0.1545,0.15336,0.10965,-0.12208,0.04487,-0.05678,-0.04688,0.06132,-0.07564,-0.02106,-0.03697,-0.05268,0.01959,0.02558,0.07729,0.1339,0.05542,-0.06318,0.17933,0.04963,0.06014,-0.01618,0.08762,0.03,-0.17787,-0.0017,0.03858,-0.12115,-0.15844,-0.23558,0.09918,-0.0076,-0.02971,0.07994,-0.09907,0.08754,-0.0269,0.12843,0.03345,-0.10408,-0.02028,-0.00255,-0.09968,0.0534,0.03732,-0.16907,0.00149,-0.1153,0.05853,0.16363,0.10396,0.02042,-0.01263,-0.11046,-0.06771,0.04642,-0.03312,think,23,0.782608696,SYM,PRP,VBP,PRP,VBN,18,0.8,1
0.01314,-0.00188,0.00027,0.00219,0.00083,-0.00581,-0.00988,0.00012,-0.00067,-0.0037,-0.00574,0.00382,-0.00966,-0.0004,-0.00087,0.00743,-0.0045,-0.00366,-0.00438,-0.01061,-0.00118,-0.01432,0.0167,0.0038,-0.0042,-0.00166,0.00231,0.00505,-0.00093,-0.01371,-0.00284,-0.00666,0.00981,-0.00003,-0.00962,0.00904,0.00405,-0.00313,0.00045,0.00356,-0.00848,0.00241,-0.00748,0.01282,0.00468,0.00065,-0.00672,0.0015,0.00661,-0.00735,0.00362,-0.01,0.00292,-0.00922,0.00555,0.00574,0.00051,-0.00087,0.00624,0.00142,-0.00396,0.01444,0.00234,0.00522,0.00018,0.00353,0.00724,-0.01209,0.00751,-0.01264,-0.00062,-0.01163,-0.02036,0.00093,-0.00191,-0.00458,-0.0017,-0.00979,0.01612,0.00428,0.00297,0.00935,-0.00544,-0.00599,0.0007,-0.00467,-0.0088,0.00075,0.00488,0.00059,-0.02123,0.00658,-0.00957,0.00303,-0.00222,-0.00006,-0.00082,-0.00107,-0.00201,-0.01511,sometimes,36,0.222222222,:,PRP,RB,VBP,PRP,8,0.6,1
0.04119,0.0091,-0.01167,0.00051,0.006,-0.01259,-0.01105,-0.01212,-0.00762,-0.00504,-0.01085,0.00356,-0.02496,-0.00433,-0.01148,0.02186,-0.01595,-0.00722,-0.01424,-0.00602,-0.02299,-0.01214,0.02212,0.01671,0.00313,-0.00299,-0.00088,0.00141,-0.02098,-0.01704,-0.01019,0.01726,0.00962,-0.01178,-0.01894,0.02454,-0.01091,0.01999,0.01264,-0.00464,0.00724,0.00864,-0.02086,-0.00115,-0.00911,-0.01281,-0.0125,-0.0039,0.02103,-0.00996,0.00642,-0.02001,0.00572,-0.02345,0.03226,0.01343,-0.01487,-0.00153,-0.01958,-0.01016,-0.02029,0.01153,0.0208,0.00377,-0.00138,-0.01412,0.00596,-0.00676,0.01868,-0.0172,0.0014,0.00694,-0.02598,0.00253,-0.01458,0.00445,-0.00557,-0.00577,0.02263,0.00568,-0.00085,0.02375,-0.00549,-0.00956,-0.00044,-0.00365,-0.02312,-0.01094,0.01769,-0.00859,-0.0272,0.00145,-0.03185,-0.00432,-0.00851,0.00797,-0.00331,0.00567,-0.01992,-0.01156,almost,12,0.166666667,DT,VBZ,RB,RB,JJ,2,0.8,1
0.00007,0.02206,-0.03482,0.01627,-0.04206,-0.01005,-0.00895,-0.00937,-0.02326,-0.02081,0.015,-0.03599,-0.05653,-0.03169,0.00359,0.04462,-0.01358,-0.01947,0.03655,-0.00976,-0.02554,-0.04873,0.05824,0.02268,0.03348,-0.00767,0.00416,0.04287,0.01979,-0.00655,-0.00623,-0.02256,-0.01298,0.03334,-0.03156,0.01972,0.03974,-0.02092,0.03909,-0.02921,-0.03509,0.0092,-0.0393,0.04343,0.03564,0.02944,-0.0396,0.01573,-0.00341,-0.00611,0.03127,-0.03168,-0.01043,-0.0382,0.00255,0.00423,-0.0128,0.0254,0.01929,0.01678,-0.03397,0.06877,0.04758,0.02452,-0.00323,0.00017,0.01105,-0.06405,0.02313,0.02183,-0.05063,-0.04405,-0.09101,0.03206,-0.01803,-0.00249,0.02013,-0.03346,0.02643,-0.00078,0.04732,0.01838,-0.03116,-0.02297,0.0041,-0.02478,0.00816,0.00008,-0.04658,-0.00216,-0.07068,0.01886,0.03627,0.04414,-0.00053,-0.01132,-0.02871,-0.0066,0.01247,-0.02068,feel,33,0.121212121,NN,PRP,VBP,IN,PRP,4,0.6,1
-0.00096,0.07281,-0.02982,-0.02484,-0.05819,0.0253,0.0527,-0.02078,-0.00358,-0.00625,0.02979,-0.05854,-0.04958,-0.02518,-0.04311,0.04282,-0.01913,-0.05676,0.03038,-0.00317,-0.05601,-0.018,0.00254,0.05789,0.04159,-0.02063,-0.00926,0.0491,-0.04733,0.01455,-0.00505,0.04377,-0.06686,-0.02656,-0.02012,0.01629,0.00914,0.02472,0.05609,-0.08286,0.04364,0.00577,-0.02485,-0.02533,-0.01538,0.02008,0.0049,0.018,0.01549,0.02486,0.06267,-0.03599,-0.02844,-0.02738,0.01168,-0.01533,-0.04002,0.02045,-0.01877,0.00313,-0.01897,0.01092,0.06753,0.02288,-0.00334,-0.04951,-0.02035,-0.01326,0.04187,0.07246,-0.05328,0.00823,-0.05513,0.00232,0.00538,0.00001,0.00151,0.00041,-0.03272,-0.00207,0.00196,-0.00856,-0.01024,-0.03058,-0.00002,0.01524,0.00287,-0.01878,-0.03044,-0.00357,-0.07232,-0.01666,0.01627,0.03411,-0.01885,-0.01968,-0.01265,0.03295,0.0205,0.02188,about,14,0.785714286,VB,VBG,IN,NN,.,11,1,0
0.04896,0.04999,-0.02767,-0.02455,-0.02851,0.01426,0.00479,-0.04185,-0.02222,-0.04448,-0.00021,-0.02031,-0.03269,-0.02053,-0.01683,0.06683,-0.05447,-0.05044,-0.01445,-0.02968,-0.04317,-0.0463,0.05223,0.04936,0.02002,-0.00522,-0.0319,0.0465,-0.044,-0.00851,-0.03637,0.01469,-0.03421,-0.02167,-0.03308,0.02051,-0.02338,0.04151,0.03306,-0.02643,0.07013,-0.00583,-0.0479,-0.02456,-0.0183,-0.01084,-0.00102,0.00599,0.02175,0.00195,0.035,-0.04851,0.01418,-0.03829,0.05007,-0.00147,-0.05151,0.01655,-0.00667,-0.0077,-0.02852,0.01628,0.0334,0.02846,-0.03601,-0.04829,-0.01544,-0.03674,0.05209,0.02895,-0.02838,-0.02377,-0.07778,0.03258,0.01526,0.00065,0.00791,0.00624,0.00756,-0.00441,-0.0023,-0.00297,-0.01587,-0.03709,0.0073,0.0321,-0.01813,-0.02038,-0.00409,-0.00859,-0.10188,-0.01195,-0.02448,0.00252,-0.01439,-0.01076,-0.02051,0.04684,-0.01998,0.00573,should,27,0.037037037,START,DT,MD,VB,VBN,1,0.6,0
