@relation AnnaHedgeData
@attribute pos0 numeric
@attribute pos1 numeric
@attribute pos2 numeric
@attribute pos3 numeric
@attribute pos4 numeric
@attribute pos5 numeric
@attribute pos6 numeric
@attribute pos7 numeric
@attribute pos8 numeric
@attribute pos9 numeric
@attribute pos10 numeric
@attribute pos11 numeric
@attribute pos12 numeric
@attribute pos13 numeric
@attribute pos14 numeric
@attribute pos15 numeric
@attribute pos16 numeric
@attribute pos17 numeric
@attribute pos18 numeric
@attribute pos19 numeric
@attribute pos20 numeric
@attribute pos21 numeric
@attribute pos22 numeric
@attribute pos23 numeric
@attribute pos24 numeric
@attribute pos25 numeric
@attribute pos26 numeric
@attribute pos27 numeric
@attribute pos28 numeric
@attribute pos29 numeric
@attribute pos30 numeric
@attribute pos31 numeric
@attribute pos32 numeric
@attribute pos33 numeric
@attribute pos34 numeric
@attribute pos35 numeric
@attribute pos36 numeric
@attribute pos37 numeric
@attribute pos38 numeric
@attribute pos39 numeric
@attribute pos40 numeric
@attribute pos41 numeric
@attribute pos42 numeric
@attribute pos43 numeric
@attribute pos44 numeric
@attribute pos45 numeric
@attribute pos46 numeric
@attribute pos47 numeric
@attribute pos48 numeric
@attribute pos49 numeric
@attribute hedge {'a bit','a bunch','a couple','a few','a little','a whole bunch','among others','and all that','and so forth','and so on','and suchlike','and the rest','correct me if I\'m wrong','et cetera','I mean','I would say','if I\'m understanding you correctly','in my mind','in my opinion','in my understanding','in my view','it\'s said','kind of','look like','looks like','more or less','my thinking','my understanding','pretty much','so far','somebody said','something or other','sort of','sounds like','the like','their impression','they said','they say','to be honest',about,almost,apparently,appear,approximately,arguably,assume,basic,basically,believe,completely,consider,could,estimate,expect,fair,fairly,feel,find,frequently,general,generally,guess,hear,imagine,know,largely,like,likely,may,maybe,might,most,mostly,much,nearly,necessarily,occasionally,often,partial,partially,perhaps,possible,possibly,practically,probable,probably,propose,rarely,read,really,recall,remember,rough,roughly,seem,seemingly,seldom,several,should,some,somebody,somehow,someone,sometimes,somewhat,somewhere,speculate,suggest,suppose,sure,technically,think,totally,understand,unlikely,unsure,usually,virtually}
@attribute sentencelength numeric
@attribute ratiolength numeric
@attribute pos-2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos-1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+1 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute pos+2 {START,STOP,JJ,NN,``,-LRB-,WRB,LS,PRP,DT,NNP,FW,NNS,JJS,JJR,UH,.$$.,MD,VBD,WP,VBG,CC,'\'\'',CD,PDT,RBS,VBN,RBR,#,$,IN,VBP,WDT,SYM,NNPS,WP$,',',VB,.,VBZ,RB,PRP$,EX,POS,-RRB-,:,TO,RP,NULL}
@attribute position numeric
@attribute agreement numeric
@attribute judgment {1,0}

@data
0.05006,0.07659,-0.04393,-0.03961,-0.05419,0.0279,0.00423,-0.05799,-0.03542,-0.0685,0.00616,-0.03218,-0.03863,-0.03736,-0.01507,0.09568,-0.0748,-0.07515,-0.00594,-0.0409,-0.05337,-0.07634,0.07958,0.06736,0.0358,-0.01055,-0.04587,0.07797,-0.05027,0.00142,-0.05602,0.0022,-0.05384,-0.02123,-0.04792,0.01829,-0.02858,0.04215,0.04749,-0.03374,0.09295,-0.00883,-0.07033,-0.02453,-0.02343,-0.0067,0.00041,0.01192,0.02174,0.00152,should,21,0.952380952,VBP,PRP,MD,STOP,STOP,20,1,0
0.0375,0.0041,-0.00089,0.00651,-0.01299,0.00458,0.00792,-0.01661,-0.01688,-0.01182,-0.01102,-0.01217,-0.02302,-0.01345,-0.00332,0.01423,-0.00824,-0.00348,0.00597,-0.01807,-0.03236,-0.02719,0.03112,0.02153,0.00028,-0.00891,-0.01379,0.01788,-0.01097,-0.01568,-0.00108,0.00147,-0.01511,-0.00849,-0.01003,0.00897,-0.00499,0.02213,0.01083,-0.01713,0.01482,0.00731,-0.01067,-0.00299,0.00273,-0.01458,-0.01818,0.00162,0.01351,0.0042,generally,32,0.28125,VBZ,RB,RB,VBN,IN,9,1,1
0.08974,0.0616,-0.10063,0.05222,-0.08398,-0.04827,-0.0332,-0.06222,-0.06427,-0.11179,-0.01629,-0.04718,-0.1818,-0.0599,0.00252,0.16243,-0.08635,-0.0837,0.03053,-0.0702,-0.10023,-0.14349,0.21273,0.0941,0.06228,-0.0124,-0.01761,0.1151,0.00821,-0.07109,-0.0576,-0.03977,-0.04295,0.03837,-0.13161,0.08708,0.04704,-0.0075,0.11891,-0.07537,-0.02335,0.03183,-0.12808,0.07508,0.06316,0.04099,-0.11767,0.04627,0.0298,-0.03154,really,17,0.117647059,PRP,VBZ,RB,JJ,IN,2,0.8,0
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,16,0.125,DT,VBD,RB,CD,NNS,2,1,1
-0.04372,0.00048,0.00113,0.03607,-0.02887,-0.01957,-0.01292,-0.00878,-0.02001,-0.01494,0.01067,-0.01874,-0.00634,-0.00827,0.00985,-0.01073,0.01037,0.0153,0.03642,-0.00454,0.00943,-0.01118,0.01144,0.00003,0.03187,0.01434,0.01165,0.02445,0.04378,0.01445,0.02564,-0.04558,-0.00768,0.03835,0.00144,-0.03221,0.04372,-0.03835,-0.00708,0.00152,-0.03716,0.01403,0.00237,0.04424,0.04652,0.01256,-0.018,0.01127,-0.01563,-0.0068,remember,19,0.052631579,START,PRP,VBP,VBG,VBN,1,1,0
-0.09597,0.03106,-0.12831,0.12004,-0.17099,-0.05938,-0.07631,-0.00528,-0.05445,-0.11648,0.05157,-0.08189,-0.20176,-0.08546,0.0836,0.12425,-0.01628,-0.06187,0.18555,-0.0663,-0.01587,-0.1829,0.23221,0.04745,0.12173,0.02427,0.03374,0.15708,0.17424,-0.00442,-0.01322,-0.1974,-0.04251,0.18448,-0.15816,0.05252,0.19445,-0.19596,0.13291,-0.04349,-0.21362,0.04635,-0.09362,0.22124,0.19605,0.16982,-0.17244,0.06665,-0.06184,-0.07187,know,8,0.375,VBP,RB,VB,WRB,DT,3,0.8,1
0.18284,-0.01372,-0.01012,-0.03831,0.02188,0.01835,-0.02136,-0.05154,0.00769,-0.0923,-0.06507,0.01967,-0.01362,0.00852,0.02413,0.08469,-0.06203,-0.01286,-0.0751,-0.0811,-0.0585,-0.05448,0.07595,0.07537,-0.03468,0.02794,-0.092,0.03374,-0.08803,-0.05298,-0.05038,0.06264,-0.0136,-0.05656,-0.06578,0.05961,-0.07397,0.10425,0.03323,0.02508,0.14321,0.00014,-0.08126,-0.08235,-0.03895,-0.06945,-0.0053,-0.01775,0.04412,0.00262,some,12,0.416666667,VB,WRB,DT,MD,VB,5,0.6,0
-0.03833,0.00791,-0.01539,0.02732,-0.04842,-0.01936,-0.02252,0.00633,-0.02022,-0.01934,0.01152,-0.03457,-0.04089,-0.02303,0.02494,0.01933,0.0131,0.0073,0.06088,-0.01126,-0.00996,-0.05457,0.04311,0.01625,0.0322,0.01166,0.01184,0.06342,0.04205,0.00456,0.00794,-0.04352,-0.01082,0.0431,-0.03395,0.00522,0.04681,-0.0743,0.0429,-0.02174,-0.06473,0.01389,-0.02393,0.05446,0.05214,0.0367,-0.04362,0.01352,-0.02467,-0.00558,believe,12,0.25,PRP,VBP,VB,PRP,VBP,3,0.8,1
0.19426,-0.04245,0.02099,-0.04472,0.08601,-0.07147,-0.16594,-0.00968,-0.00151,-0.16985,-0.109,0.14121,0.09548,0.09783,0.08914,0.16198,-0.18848,-0.01486,-0.34715,-0.1245,0.08981,-0.12144,0.18439,0.07748,-0.0547,0.09986,-0.10536,-0.2079,-0.01354,-0.00715,-0.1611,0.00842,-0.00058,-0.11223,-0.19239,-0.00483,-0.19046,0.24526,-0.11503,0.19224,0.44237,-0.03837,-0.13498,-0.13077,-0.10641,-0.1197,0.05332,-0.01027,0.00035,-0.04569,'a few',8,0.25,JJ,IN,DT,JJ,NNS,2,1,1
0.05006,0.07659,-0.04393,-0.03961,-0.05419,0.0279,0.00423,-0.05799,-0.03542,-0.0685,0.00616,-0.03218,-0.03863,-0.03736,-0.01507,0.09568,-0.0748,-0.07515,-0.00594,-0.0409,-0.05337,-0.07634,0.07958,0.06736,0.0358,-0.01055,-0.04587,0.07797,-0.05027,0.00142,-0.05602,0.0022,-0.05384,-0.02123,-0.04792,0.01829,-0.02858,0.04215,0.04749,-0.03374,0.09295,-0.00883,-0.07033,-0.02453,-0.02343,-0.0067,0.00041,0.01192,0.02174,0.00152,should,47,0.085106383,VBP,CC,MD,VB,TO,4,1,0
0.08974,0.0616,-0.10063,0.05222,-0.08398,-0.04827,-0.0332,-0.06222,-0.06427,-0.11179,-0.01629,-0.04718,-0.1818,-0.0599,0.00252,0.16243,-0.08635,-0.0837,0.03053,-0.0702,-0.10023,-0.14349,0.21273,0.0941,0.06228,-0.0124,-0.01761,0.1151,0.00821,-0.07109,-0.0576,-0.03977,-0.04295,0.03837,-0.13161,0.08708,0.04704,-0.0075,0.11891,-0.07537,-0.02335,0.03183,-0.12808,0.07508,0.06316,0.04099,-0.11767,0.04627,0.0298,-0.03154,really,10,0,START,START,RB,VBN,PRP,0,0.8,1
-0.11618,0.03921,-0.11864,0.1455,-0.15782,-0.08193,-0.07873,-0.03791,-0.12697,-0.0855,0.06663,-0.082,-0.18642,-0.08529,0.0729,0.09491,-0.02731,-0.02991,0.17365,-0.05102,-0.02375,-0.20093,0.2511,0.02139,0.13405,0.0044,0.06397,0.16818,0.21747,-0.02126,0.02441,-0.23323,-0.01055,0.18117,-0.13498,-0.04867,0.22325,-0.18737,0.08451,-0.0661,-0.22557,0.05195,-0.08173,0.23132,0.24917,0.15895,-0.18833,0.06586,-0.08719,-0.07347,think,15,0.2,VBP,RB,VB,NN,VBD,3,1,1
0.02316,0.04626,-0.05054,-0.00778,-0.06302,0.00995,-0.02148,-0.03167,-0.03021,-0.07271,0.01132,-0.0511,-0.07763,-0.03061,0.01929,0.08273,-0.04712,-0.03663,0.04271,-0.05116,-0.03698,-0.09652,0.09804,0.06047,0.05474,-0.00111,-0.02822,0.08283,0.00522,0.00294,-0.03499,-0.0494,-0.04432,0.04202,-0.06433,0.03931,0.02378,-0.03178,0.07608,-0.02983,0.00726,0.00085,-0.07545,0.0453,0.0376,0.02702,-0.03597,0.02961,0.00304,-0.01751,could,10,0.2,UH,PRP,MD,VB,VBN,2,0.6,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,29,0.75862069,NN,VBG,IN,NN,NN,22,1,0
0.18284,-0.01372,-0.01012,-0.03831,0.02188,0.01835,-0.02136,-0.05154,0.00769,-0.0923,-0.06507,0.01967,-0.01362,0.00852,0.02413,0.08469,-0.06203,-0.01286,-0.0751,-0.0811,-0.0585,-0.05448,0.07595,0.07537,-0.03468,0.02794,-0.092,0.03374,-0.08803,-0.05298,-0.05038,0.06264,-0.0136,-0.05656,-0.06578,0.05961,-0.07397,0.10425,0.03323,0.02508,0.14321,0.00014,-0.08126,-0.08235,-0.03895,-0.06945,-0.0053,-0.01775,0.04412,0.00262,some,22,0.454545455,NN,IN,DT,JJ,NN,10,0.6,0
0.04276,-0.00403,-0.01718,-0.00105,-0.0044,0.00305,0.00008,-0.01403,-0.0022,-0.01266,-0.01072,-0.0002,-0.03091,-0.00294,-0.00396,0.02005,-0.02241,-0.00654,-0.01252,-0.01796,-0.02341,-0.01897,0.02252,0.02589,0.0041,-0.00491,-0.01499,0.01291,-0.01285,-0.01023,-0.00365,0.01667,0.00151,-0.00119,-0.02026,0.01699,0.00132,0.027,0.00538,-0.00982,0.02265,-0.00295,-0.02094,-0.00351,0.00072,-0.01637,-0.00113,-0.00105,0.0196,-0.00237,basically,16,0.1875,MD,VB,RB,VBN,RP,3,1,1
-0.11618,0.03921,-0.11864,0.1455,-0.15782,-0.08193,-0.07873,-0.03791,-0.12697,-0.0855,0.06663,-0.082,-0.18642,-0.08529,0.0729,0.09491,-0.02731,-0.02991,0.17365,-0.05102,-0.02375,-0.20093,0.2511,0.02139,0.13405,0.0044,0.06397,0.16818,0.21747,-0.02126,0.02441,-0.23323,-0.01055,0.18117,-0.13498,-0.04867,0.22325,-0.18737,0.08451,-0.0661,-0.22557,0.05195,-0.08173,0.23132,0.24917,0.15895,-0.18833,0.06586,-0.08719,-0.07347,think,13,0.153846154,CC,FW,VBP,JJS,NNPS,2,1,1
0.08974,0.0616,-0.10063,0.05222,-0.08398,-0.04827,-0.0332,-0.06222,-0.06427,-0.11179,-0.01629,-0.04718,-0.1818,-0.0599,0.00252,0.16243,-0.08635,-0.0837,0.03053,-0.0702,-0.10023,-0.14349,0.21273,0.0941,0.06228,-0.0124,-0.01761,0.1151,0.00821,-0.07109,-0.0576,-0.03977,-0.04295,0.03837,-0.13161,0.08708,0.04704,-0.0075,0.11891,-0.07537,-0.02335,0.03183,-0.12808,0.07508,0.06316,0.04099,-0.11767,0.04627,0.0298,-0.03154,really,26,0.615384615,PRP,VB,RB,JJ,CC,16,1,0
0.10136,0.05071,-0.06346,0.00608,-0.07694,-0.01507,-0.02383,-0.03067,-0.02758,-0.05512,-0.01501,-0.02877,-0.1307,-0.05912,-0.00307,0.11704,-0.05389,-0.05931,0.01697,-0.01905,-0.08153,-0.10607,0.13104,0.07924,0.03732,-0.03061,-0.02931,0.09031,-0.04615,-0.0119,-0.04646,0.00047,-0.03587,0.01483,-0.10912,0.07337,-0.00369,0.00016,0.09795,-0.04089,0.02609,0.03027,-0.12216,0.03288,0.01219,-0.01801,-0.07081,0.02699,0.03707,-0.02704,much,17,0.235294118,IN,RB,JJ,IN,PRP,4,0.6,0
-0.11618,0.03921,-0.11864,0.1455,-0.15782,-0.08193,-0.07873,-0.03791,-0.12697,-0.0855,0.06663,-0.082,-0.18642,-0.08529,0.0729,0.09491,-0.02731,-0.02991,0.17365,-0.05102,-0.02375,-0.20093,0.2511,0.02139,0.13405,0.0044,0.06397,0.16818,0.21747,-0.02126,0.02441,-0.23323,-0.01055,0.18117,-0.13498,-0.04867,0.22325,-0.18737,0.08451,-0.0661,-0.22557,0.05195,-0.08173,0.23132,0.24917,0.15895,-0.18833,0.06586,-0.08719,-0.07347,think,14,0.142857143,DT,NNPS,VBP,DT,NNS,2,1,1
-0.11618,0.03921,-0.11864,0.1455,-0.15782,-0.08193,-0.07873,-0.03791,-0.12697,-0.0855,0.06663,-0.082,-0.18642,-0.08529,0.0729,0.09491,-0.02731,-0.02991,0.17365,-0.05102,-0.02375,-0.20093,0.2511,0.02139,0.13405,0.0044,0.06397,0.16818,0.21747,-0.02126,0.02441,-0.23323,-0.01055,0.18117,-0.13498,-0.04867,0.22325,-0.18737,0.08451,-0.0661,-0.22557,0.05195,-0.08173,0.23132,0.24917,0.15895,-0.18833,0.06586,-0.08719,-0.07347,think,28,0.035714286,START,PRP,VBP,VBG,DT,1,1,1
0.01273,0.01943,-0.00663,0.00972,-0.00854,-0.01223,0.00483,-0.01254,-0.01045,-0.01153,-0.00273,0.00018,-0.02163,-0.00968,0.00851,0.02592,-0.0176,-0.00978,0.00083,-0.01992,-0.00734,-0.02196,0.02247,0.01913,-0.00262,-0.00361,-0.00339,0.01282,-0.01533,-0.01334,-0.00559,0.00252,-0.00302,0.00024,-0.02479,0.0142,-0.00232,0.01913,0.00616,-0.01076,0.01661,-0.00654,-0.01434,-0.00624,0.00345,-0.0106,-0.01731,0.00548,0.00201,-0.0051,maybe,24,0.333333333,NNS,CC,RB,RB,DT,8,1,1
-0.00389,-0.00893,0.00289,0.00725,-0.00286,-0.00786,-0.00604,-0.00259,-0.00336,-0.01169,0.00006,-0.0092,-0.01422,-0.,0.01294,-0.00441,0.01424,-0.00271,0.01542,0.00641,-0.01509,-0.00311,0.00172,0.00504,0.00554,0.00426,-0.00238,0.01569,0.00751,-0.00724,-0.00209,0.00126,-0.00142,0.01312,-0.00348,0.01347,0.01852,-0.0178,0.00283,-0.01244,-0.01536,0.01191,-0.0073,0.02309,0.00514,-0.00062,-0.00965,-0.00337,-0.00391,0.00524,assume,34,0.441176471,MD,RB,VB,NNS,VBP,15,0.8,1
0.10136,0.05071,-0.06346,0.00608,-0.07694,-0.01507,-0.02383,-0.03067,-0.02758,-0.05512,-0.01501,-0.02877,-0.1307,-0.05912,-0.00307,0.11704,-0.05389,-0.05931,0.01697,-0.01905,-0.08153,-0.10607,0.13104,0.07924,0.03732,-0.03061,-0.02931,0.09031,-0.04615,-0.0119,-0.04646,0.00047,-0.03587,0.01483,-0.10912,0.07337,-0.00369,0.00016,0.09795,-0.04089,0.02609,0.03027,-0.12216,0.03288,0.01219,-0.01801,-0.07081,0.02699,0.03707,-0.02704,much,58,0.362068966,VBN,RB,RB,IN,PRP$,21,0.6,1
0.13432,-0.12092,0.03755,-0.04733,0.08024,-0.04776,-0.17567,0.03392,0.01672,-0.18072,-0.11584,0.16717,0.17077,0.11297,0.14091,0.10778,-0.12868,0.00441,-0.28958,-0.12762,0.1586,-0.10975,0.1778,0.04384,-0.08578,0.13431,-0.12012,-0.18999,0.07443,0.02826,-0.12074,-0.03981,0.00401,-0.07478,-0.16308,-0.03542,-0.17194,0.15391,-0.13183,0.22992,0.37857,-0.05107,-0.11227,-0.1163,-0.07781,-0.06441,0.07191,-0.00532,-0.05109,-0.04658,'a bunch',8,0.125,START,WP,DT,IN,NNS,1,0.6,1
0.02316,0.04626,-0.05054,-0.00778,-0.06302,0.00995,-0.02148,-0.03167,-0.03021,-0.07271,0.01132,-0.0511,-0.07763,-0.03061,0.01929,0.08273,-0.04712,-0.03663,0.04271,-0.05116,-0.03698,-0.09652,0.09804,0.06047,0.05474,-0.00111,-0.02822,0.08283,0.00522,0.00294,-0.03499,-0.0494,-0.04432,0.04202,-0.06433,0.03931,0.02378,-0.03178,0.07608,-0.02983,0.00726,0.00085,-0.07545,0.0453,0.0376,0.02702,-0.03597,0.02961,0.00304,-0.01751,could,17,0.764705882,IN,NN,MD,VB,VBN,13,1,1
-0.09597,0.03106,-0.12831,0.12004,-0.17099,-0.05938,-0.07631,-0.00528,-0.05445,-0.11648,0.05157,-0.08189,-0.20176,-0.08546,0.0836,0.12425,-0.01628,-0.06187,0.18555,-0.0663,-0.01587,-0.1829,0.23221,0.04745,0.12173,0.02427,0.03374,0.15708,0.17424,-0.00442,-0.01322,-0.1974,-0.04251,0.18448,-0.15816,0.05252,0.19445,-0.19596,0.13291,-0.04349,-0.21362,0.04635,-0.09362,0.22124,0.19605,0.16982,-0.17244,0.06665,-0.06184,-0.07187,know,22,0.772727273,VBP,RB,VB,IN,NN,17,0.8,0
-0.09597,0.03106,-0.12831,0.12004,-0.17099,-0.05938,-0.07631,-0.00528,-0.05445,-0.11648,0.05157,-0.08189,-0.20176,-0.08546,0.0836,0.12425,-0.01628,-0.06187,0.18555,-0.0663,-0.01587,-0.1829,0.23221,0.04745,0.12173,0.02427,0.03374,0.15708,0.17424,-0.00442,-0.01322,-0.1974,-0.04251,0.18448,-0.15816,0.05252,0.19445,-0.19596,0.13291,-0.04349,-0.21362,0.04635,-0.09362,0.22124,0.19605,0.16982,-0.17244,0.06665,-0.06184,-0.07187,know,6,0.166666667,START,PRP,VBP,DT,NN,1,0.8,0
-0.00404,-0.00293,0.00912,0.00108,0.00162,-0.00689,0.00863,-0.00732,-0.01175,0.00942,0.00631,0.0006,0.01124,0.01693,0.00375,-0.00658,-0.00958,-0.00069,-0.01461,0.00014,0.00592,-0.00537,0.00045,0.00683,-0.00094,0.00464,-0.00396,-0.00325,0.00122,-0.01778,0.00995,-0.00747,0.00033,-0.00483,0.00987,-0.00272,-0.00808,0.01099,-0.01606,-0.00318,0.00679,0.00423,-0.00117,0.00223,0.00658,0.00048,0.00629,-0.00517,-0.00478,0.00648,often,9,0.777777778,CC,PRP,RB,VBP,STOP,7,1,1
-0.11618,0.03921,-0.11864,0.1455,-0.15782,-0.08193,-0.07873,-0.03791,-0.12697,-0.0855,0.06663,-0.082,-0.18642,-0.08529,0.0729,0.09491,-0.02731,-0.02991,0.17365,-0.05102,-0.02375,-0.20093,0.2511,0.02139,0.13405,0.0044,0.06397,0.16818,0.21747,-0.02126,0.02441,-0.23323,-0.01055,0.18117,-0.13498,-0.04867,0.22325,-0.18737,0.08451,-0.0661,-0.22557,0.05195,-0.08173,0.23132,0.24917,0.15895,-0.18833,0.06586,-0.08719,-0.07347,think,7,0.285714286,PRP,RB,VBP,PRP,MD,2,1,1
0.19426,-0.04245,0.02099,-0.04472,0.08601,-0.07147,-0.16594,-0.00968,-0.00151,-0.16985,-0.109,0.14121,0.09548,0.09783,0.08914,0.16198,-0.18848,-0.01486,-0.34715,-0.1245,0.08981,-0.12144,0.18439,0.07748,-0.0547,0.09986,-0.10536,-0.2079,-0.01354,-0.00715,-0.1611,0.00842,-0.00058,-0.11223,-0.19239,-0.00483,-0.19046,0.24526,-0.11503,0.19224,0.44237,-0.03837,-0.13498,-0.13077,-0.10641,-0.1197,0.05332,-0.01027,0.00035,-0.04569,'a few',10,0.5,VBD,VBN,DT,CD,NNS,5,0.8,1
0.04143,0.01469,-0.02389,0.00661,-0.03161,-0.02014,-0.00875,-0.0042,-0.01123,-0.00958,0.0007,-0.01908,-0.06427,-0.01983,0.00377,0.04133,-0.02284,-0.0221,0.00539,0.00309,-0.02971,-0.0354,0.05942,0.01734,0.01181,0.0003,-0.01053,0.01973,-0.01498,-0.02565,-0.01869,0.00771,-0.01697,0.00208,-0.03659,0.03072,-0.00568,0.01181,0.03196,-0.0273,-0.00602,0.00634,-0.04643,0.01722,0.01255,0.00788,-0.02992,0.00572,0.01046,-0.01001,probably,13,0.153846154,DT,VBZ,RB,VBG,TO,2,1,1
-0.11618,0.03921,-0.11864,0.1455,-0.15782,-0.08193,-0.07873,-0.03791,-0.12697,-0.0855,0.06663,-0.082,-0.18642,-0.08529,0.0729,0.09491,-0.02731,-0.02991,0.17365,-0.05102,-0.02375,-0.20093,0.2511,0.02139,0.13405,0.0044,0.06397,0.16818,0.21747,-0.02126,0.02441,-0.23323,-0.01055,0.18117,-0.13498,-0.04867,0.22325,-0.18737,0.08451,-0.0661,-0.22557,0.05195,-0.08173,0.23132,0.24917,0.15895,-0.18833,0.06586,-0.08719,-0.07347,think,18,0.222222222,PRP,RB,VBP,PRP,VB,4,0.6,1
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,10,0.3,PRP,VBD,IN,NNS,NNS,3,1,0
0.06518,0.02139,0.0209,-0.00935,0.03596,-0.01646,0.02796,-0.03423,0.00213,0.05151,-0.00631,-0.00416,0.01353,0.00443,-0.05499,0.00296,-0.01718,-0.00277,-0.04367,0.01255,-0.03492,0.05104,-0.03473,-0.00363,0.00324,-0.01567,-0.00043,-0.03497,-0.06095,-0.02279,0.01206,0.08081,0.01874,-0.06152,0.03805,-0.00659,-0.05317,0.08911,-0.01201,-0.01022,0.06353,0.00168,0.01185,-0.06407,-0.03933,-0.05377,0.02003,-0.01706,0.0474,0.02357,most,14,0.785714286,IN,DT,JJS,NN,.,11,0.6,1
-0.00184,0.0064,-0.00573,0.00773,-0.01185,-0.00447,-0.00939,-0.01102,-0.01943,-0.00484,-0.00298,-0.01131,-0.01535,-0.00872,0.00573,0.00124,0.00642,-0.00795,0.01941,-0.00534,0.00536,-0.00636,0.01496,-0.00084,0.00298,-0.00696,0.00351,0.01511,0.01187,0.00666,-0.00325,-0.01287,-0.00541,0.02187,0.00408,-0.00416,0.01056,-0.0071,0.01189,-0.00197,-0.01401,0.00456,-0.0052,0.00825,0.01333,0.02043,-0.0016,0.01027,-0.00239,0.00567,guess,9,0.111111111,START,PRP,VBP,DT,VBZ,1,0.8,1
0.10136,0.05071,-0.06346,0.00608,-0.07694,-0.01507,-0.02383,-0.03067,-0.02758,-0.05512,-0.01501,-0.02877,-0.1307,-0.05912,-0.00307,0.11704,-0.05389,-0.05931,0.01697,-0.01905,-0.08153,-0.10607,0.13104,0.07924,0.03732,-0.03061,-0.02931,0.09031,-0.04615,-0.0119,-0.04646,0.00047,-0.03587,0.01483,-0.10912,0.07337,-0.00369,0.00016,0.09795,-0.04089,0.02609,0.03027,-0.12216,0.03288,0.01219,-0.01801,-0.07081,0.02699,0.03707,-0.02704,much,9,0.555555556,NNS,RB,RB,IN,JJ,5,0.6,0
-0.01702,0.09863,-0.0466,-0.029,-0.08815,0.0298,0.06553,-0.01742,-0.0008,-0.01471,0.04807,-0.08419,-0.07363,-0.03708,-0.05761,0.06174,-0.02175,-0.07691,0.05089,-0.00551,-0.0667,-0.03138,0.0107,0.07813,0.06278,-0.02206,-0.0073,0.06889,-0.04552,0.03058,-0.00033,0.04694,-0.10148,-0.02794,-0.03781,0.01641,0.02339,0.02165,0.07893,-0.11491,0.05098,0.01431,-0.03204,-0.02446,-0.00784,0.04605,0.00249,0.03512,0.01305,0.03601,about,55,0.381818182,VBZ,VBN,IN,PRP$,NNS,21,1,0
